isin,weight
US37940X1028,0.13354784932262956
IE0001827041,0.026831216909672793
KYG217651051,0.04724189443199232
US92840M1027,0.0064475926146036686
JP3898400001,0.06705431582792624
SE0014781795,0.009307819031830552
AU000000S320,0.0030775107099964664
FR0000125338,0.05543953881036954
AT0000743059,0.011198417500444266
US9892071054,0.05452562347983061
NZMELE0002S7,0.00978676980924114
FR0006174348,0.016592186347328307
CH0360674466,0.009058477096611494
NL0012059018,0.01544563311012245
JP3452000007,0.004258451590444067
JP3219000001,0.003905374447960198
US9694571004,0.013004317699358076
US5797802064,0.05185711211353388
FR0010908533,0.028416345323117563
FR0000121972,0.17852953664847834
AU000000AMP6,0.005195690670038169
US98936J1016,0.03278013809621527
JP3046440008,0.0029953473175874097
JP3675600005,0.007275370947427705
SG1R89002252,0.007688411732625873
DE0008430026,0.08064040079306344
JP3774200004,0.010958115862913285
CH0466642201,0.009056714490011187
SG2D18969584,0.008687153998247094
JP3048180008,0.007045296888719504
US5132721045,0.014376119076554499
DE0006599905,0.029309426078204026
US98956P1021,0.06356235030923721
NZCENE0001S6,0.007355200903539502
JP3897700005,0.014135199989821965
CA12532H1047,0.03682166797271054
DE000A0D9PT0,0.0262843213221417
US4370761029,0.7523823607882423
AU000000BEN6,0.0020706533596731714
US2567461080,0.010109019490489276
US0718131099,0.04379072339861879
US56585A1025,0.06664258353542411
FR0010208488,0.04958993221760065
US8334451098,0.013529161288682876
CA6330671034,0.06834910933407572
US0152711091,0.023443240120194872
JP3385890003,0.01162771675565273
US09857L1089,0.25603248071471396
GB00BYPHNG03,0.008975685304782583
ES0167050915,0.014035221478406754
GB00BBG9VN75,0.009865339982378776
US6792951054,0.05611024198826821
JP3762800005,0.021307950063567845
DE000KGX8881,0.012436124560327113
US0311001004,0.06335886523009444
US09073M1045,0.028768969025703944
CH0018294154,0.013490400393987934
US29472R1086,0.009697990805017742
LU1250154413,0.0014530144083995558
US4581401001,0.35689137855911884
US9418481035,0.03881791310731304
FI0009005318,0.007737148416455352
US40434L1052,0.08914306058917837
IT0003242622,0.020271817477575196
KYG981491007,0.006088919695827916
JP3600200004,0.011923199230184917
JP3122400009,0.034052363683418053
CH0244767585,0.0979874203966295
HK0669013440,0.04976894120799138
US55087P1049,0.011855065254132888
DE000PAH0038,0.0037577926903344253
DE000A1ML7J1,0.01730933474751492
BMG4593F1389,0.0088171343090516
JP3792600003,0.004742456332883648
JP3358800005,0.012046825379007278
US9022521051,0.030778169616252796
CH0011075394,0.13671503937204818
IE00BFY8C754,0.025315003791534296
NL0013267909,0.06033625906833583
JP3215800008,0.005215910437648463
US50540R4092,0.041659427549199136
JE00B8KF9B49,0.03558645218931311
US88339J1051,0.07638041877476996
NL0011872643,0.014616311742261008
CH0008038389,0.020918276809845406
JP3651210001,0.011160691801471702
JP3756600007,0.18361190140949146
SE0000112724,0.022773502443129843
NZCNUE0001S2,0.004469628065319915
JP3801600002,0.006477399344647614
US1264081035,0.04605869530293536
GB00BDVZYZ77,0.010974875331358103
US4851703029,0.012942914917175724
US2473617023,0.01816918603017343
SE0000190126,0.011943307959699941
SE0006422390,0.011071653764223442
IE00B58JVZ52,0.02351155486092344
NL0000395903,0.03772347377661102
JP3566800003,0.045386997929405266
BMG475671050,0.08032223449464877
JP3047160001,0.004825324531957435
JP3419400001,0.0031479171107053976
JP3637300009,0.012499044368302705
US0010551028,0.07704501611014145
IT0001250932,0.006140713491222078
US3635761097,0.03471933832248946
DE000ZAL1111,0.06215522181593909
NL0011821392,0.014132275754770178
SE0000148884,0.05894754113185515
US2547091080,0.054899551982124345
CA3518581051,0.07052193807775516
JE00BJ1F3079,0.022933963410516015
JP3435000009,0.18705173243203516
IL0010824113,0.022581252873446235
US0495601058,0.025721834885322377
JP3224200000,0.007677300403605597
JP3166000004,0.008061038087552045
DE000A0HN5C6,0.01611809729193058
FR0000121261,0.022465573534670085
ES0144580Y14,0.14759807429078126
GB00BKFB1C65,0.014389009967163689
JP3160670000,0.006719750173177913
DE0005140008,0.05249611633665114
US9553061055,0.01919167488501263
NL0009434992,0.028784019692850108
JP3110650003,0.0042988873944541095
JE00B6T5S470,0.013933735319285052
CH0102993182,0.06561214192269879
US2521311074,0.0663417572833357
US12514G1085,0.026251384954813956
GB0000811801,0.024403718352961144
KYG8245V1023,0.021034361163642965
FO0000000179,0.003791044386289803
DE0007100000,0.1749565921766093
LU1673108939,0.01888713459185181
US30303M1027,1.4881963769681095
JP3415400005,0.0027950716579679524
FI0009013296,0.06045629659248294
US4932671088,0.018595798022114408
US4781601046,0.9203531108299998
US3030751057,0.01838634253269793
US5926881054,0.06519407948651275
AU000000WBC1,0.10315452205984882
US29355A1079,0.04462191578453058
GB0002875804,0.19313166805150334
FR0010411983,0.013074265822935829
NZXROE0001S2,0.022590518556375044
US9113121068,0.13645203059787975
CA13645T1003,0.02191465922389047
AU000000CWY3,0.008235312835957591
JP3151600008,0.00611433924992211
CA0636711016,0.15062848354477143
NO0005052605,0.011655953462824256
US98419M1009,0.04096110373858735
CH0010645932,0.08863323049401532
FR0000121709,0.005087274457765588
US95040Q1040,0.03489105988185721
BE0003810273,0.008357808705935173
FR0000130395,0.010580439542648281
CA7800871021,0.320825501699148
SG1S83002349,0.007789404739477085
US87612E1064,0.12057648931388944
AU000000MQG1,0.07179440225026014
AU000000BSL0,0.0064117754347664925
NO0010582521,0.007191650076691703
JP3918000005,0.01771634863115737
NL0000009538,0.12058489002068874
JP3292200007,0.0036831418309669134
JP3511800009,0.0028354059246148066
US44107P1049,0.022610153710737328
AU000000SGP0,0.016679578984242435
FR0010220475,0.02948380755593866
US30225T1025,0.027033922837022203
DE0007010803,0.007844421641122682
JP3344400001,0.006094607803762354
US8574771031,0.05335373257946845
US7185461040,0.0659689910991229
GB0007188757,0.17014019097449842
AU000000NEC4,0.0010258854010468178
JP3254200003,0.006075107123144715
US0153511094,0.08928209540315164
HK0880043028,0.005676251844619703
GB0031348658,0.07526968612686119
US30212P3038,0.05405376247526756
JP3818000006,0.056246904240637906
SG1DH9000006,0.0009786879977219662
US9024941034,0.021692688567955202
CA67077M1086,0.03268696900819002
JP3173540000,0.0077571695637376654
GB0006825383,0.030421395005620987
US81181C1045,0.03650848217466272
JP3551520004,0.017473850113568
JP3758190007,0.023670397572730047
DK0060227585,0.01201413478538148
GB0006776081,0.020237104266525474
FR0000120628,0.12402285067451428
US0527691069,0.1236414037426958
US23804L1035,0.029440299038111413
US0846707026,0.10328072881996468
US9100471096,0.009808350547861756
AU000000WOR2,0.005090835902068402
JP3316400005,0.004186849404546204
US5529531015,0.043759331790360956
SG1T56930848,0.00991791871879708
JP3397060009,0.007877809599362177
SE0006993770,0.0066311646352370775
KYG8187G1055,0.001298237600626626
GB00BDD85M81,0.008322309330362179
JP3258000003,0.029220207541178617
DK0060336014,0.0059353029221167145
US8718291078,0.07593124259699231
AU000000NST8,0.018284328389724297
NO0003733800,0.017029894485450333
US09061G1013,0.02503193989871069
AU000000STO6,0.004169777490606245
CA59162N1096,0.022107676161358624
US29670G1022,0.023214949286455986
JP3951600000,0.013750388780017149
US2644115055,0.015132380680092494
GB00BMJ6DW54,0.030697451285277216
NL0015435975,0.01020818378412483
JP3208200000,0.003489935005503207
GB0008706128,0.12273144128773687
GB00B1FH8J72,0.01638911675757437
US46187W1071,0.022490803278122133
US5747951003,0.02216077250287528
US22160N1090,0.09060490627389513
CA82028K2002,0.035716255432583506
GB00B2B0DG97,0.12297969675146514
US5745991068,0.03301239276756584
GB0031743007,0.029857160900615513
CH0012453913,0.018021662808494737
JP3142500002,0.012732955605247339
GB0005576813,0.009648990295433427
JP3756200006,0.007636649525347531
JP3397150008,0.012278482495771535
CA21037X1006,0.05292380357715145
US79466L3024,0.3882188844703073
US7134481081,0.3097528688735926
JP3429250008,0.005627851462096996
US49338L1035,0.05380048766482683
HK0016000132,0.05265685597941654
US46266C1053,0.10191529525080457
JP3732000009,0.07810397623620786
IT0000072618,0.1189294370219078
US92343V1044,0.3150593221967165
US61174X1090,0.09176991890477418
FR0000130650,0.05909964926215074
FR0010340141,0.006867260861827574
IE0004927939,0.02633683501354717
IE0033024807,0.006966703590825762
FI0009000459,0.0041085501041062305
US5738741041,0.05601513406018949
DK0060079531,0.09120613088145797
JP3398000004,0.0075877962874492
US1273871087,0.06600978640549209
JP3174410005,0.010816317314836451
US9139031002,0.017145145581591845
US29364G1031,0.030279833104435938
JP3574200006,0.012893848678435321
NL0000235190,0.13854831893626227
JP3932000007,0.025215193721802472
IT0003856405,0.00619854754221477
ES0127797019,0.007099129273151766
DK0060252690,0.01395250279112361
JP3595200001,0.003763847287029868
US2546871060,0.15525396140322373
GB00BH0P3Z91,0.12167337847296432
KYG1146Y1017,0.03382595808471529
US67020Y1001,0.026796288973736378
JP3893600001,0.06118374199808675
DE000EVNK013,0.007836229798896357
JP3047490002,0.0018608999049718618
JP3197800000,0.02701996201459955
JP3571800006,0.004376050126194467
US05352A1007,0.035627556448041116
US8832031012,0.026340968058152028
FR0010313833,0.014187283553834725
KYG211461085,0.006119058944416926
JP3218900003,0.010089520521062144
GB00B61TVQ02,0.008857510163162937
JP3835250006,0.007053696783914042
FR0000064578,0.013374988745120392
US98954M2008,0.04591051719247703
IT0001078911,0.008853084136253958
US70432V1026,0.033239005201888376
JP3762600009,0.02967365113145006
DE0007165631,0.02423492837226767
JP3765400001,0.003964266022758514
DE0005664809,0.006605655209268151
NL0011540547,0.014992848427316501
ES0130960018,0.01121633485846508
NZIFTE0003S3,0.005398166348112454
GB00BMVP7Y09,0.03499142439345694
SE0000108847,0.011022328738546968
US9029733048,0.06370800942821081
IE00BD1RP616,0.01162284087416369
US23331A1097,0.08454272488351894
AU000000ALL7,0.041917251824065145
GB00B0N8QD54,0.007599624996904752
US6951561090,0.007091088419359588
HK0011000095,0.03412742831921519
US2283681060,0.01781397798230637
PTEDP0AM0009,0.02785585559428195
JP3522200009,0.006255706721262764
US5324571083,0.22130685798454633
CA9628791027,0.049394887454190566
DE0008232125,0.002237319459085512
JP3588600001,0.002178390105559471
AU000000HVN7,0.0026216018516571405
JP3399400005,0.006023971145001175
AU000000SCG8,0.00831129374085869
JP3322930003,0.0046714347551359125
JP3251200006,0.0015524299000842156
FR0000039299,0.009084898162991194
BE0003822393,0.006915251377201985
HK0345001611,0.005887592009687888
ES0105066007,0.005638199977702271
LU0775917882,0.004640575776814841
US7607591002,0.03909338929286237
JP3870400003,0.0037431890828933784
CH0016440353,0.019388301535391676
CA56501R1064,0.009240509407055498
CH0418792922,0.07944029449004042
US5801351017,0.4299648773334521
CH0435377954,0.006956408317197629
JP3596200000,0.016868476113081444
US58155Q1031,0.08175164116310164
US8425871071,0.08607709862120157
US7043261079,0.06735910796580838
AU000000NXT8,0.0004370921202712544
SE0000108656,0.10857821427932689
CA4969024047,0.01631019236886552
JP3942600002,0.006782915541111989
HK0019000162,0.0006140702509114747
JP3404600003,0.03275024327517364
JP3162770006,0.02172288274644007
HK0014000126,0.003321391454931804
JP3893200000,0.04967093535765132
GB00B1XZS820,0.10543342441758442
JP3300200007,0.006903089428666561
GB00B1VZ0M25,0.014091215898344412
GB00BH4HKS39,0.05873342683564725
CA7751092007,0.03792465496882485
US2193501051,0.020554432519478385
DE0005557508,0.11486196393072425
DE000PSM7770,0.010643919701093782
US90384S3031,0.009836076584260027
US78409V1044,0.1661807600179856
KYG9828G1082,0.011815488398513428
AU000000LYC6,0.005993410369173876
US7561091049,0.06791349025482946
US78410G1040,0.06111594816150648
JP3388450003,0.0033299216133828133
SG2C32962814,0.0052061155387863375
US3802371076,0.026585876932861734
JP3862400003,0.02202648727169762
SE0000667891,0.05023065141519502
AU000000IAG3,0.005832125156757714
NL0012169213,0.022229206173430684
JP3546800008,0.0293724330308607
US9581021055,0.027265073306195882
DK0060542181,0.005878245120797467
CH1101098163,0.008001139543387891
JP3409000001,0.037009848704426807
AU000000CAR3,0.003913992070555212
ES0113860A34,0.010024584711203856
JP3116000005,0.04139630915571917
AU000000QBE9,0.021390711780777324
GB00B1WY2338,0.01756593343525874
US0091581068,0.016212255357933823
US22052L1044,0.024637720087265107
JP3247010006,0.007860636890517149
US25746U1097,0.10661418291776888
US0268747849,0.058093687739042124
FR0000133308,0.04256841324788659
AU000000SEK6,0.017096861952601634
JP3162600005,0.06061839903947291
AU000000ANN9,0.0018324971468844185
US29476L1070,0.05182724091216784
SE0000202624,0.01587964743866865
US42824C1099,0.03819916711151497
US44891N1090,0.03204425303848838
BMG2178K1009,0.009199040634192001
JP3571400005,0.12221090901537275
US0162551016,0.06086752256833227
FR0000130452,0.02074894326225373
AU000000CHC0,0.002165334657285941
JP3870000001,0.0039051436814091264
JP3633400001,0.43331624202643465
US7782961038,0.10177969228186091
AU000000ORA8,0.0015672161840762189
GB0007669376,0.01863424835881801
JP3802670004,0.005579016685078809
JP3397200001,0.0362621924721266
US9291601097,0.0408408559701808
GB0008220112,0.005175818573902394
NL0012015705,0.014920433118155177
FI0009003727,0.012156002208139696
US1890541097,0.03305215923073163
JE00BJ1DLW90,0.00576950123660338
US1696561059,0.09920544127968395
NL0014332678,0.006798107698621224
US2441991054,0.22992843982641875
JP3726800000,0.04348571575768205
US22788C1053,0.0682885524712826
DK0010244508,0.004095609495956448
GB00B71N6K86,0.0016626839859344295
AU000000COH5,0.02308372062896505
GB0033986497,0.012756028515107407
NZEBOE0001S6,0.006801324808078503
SE0014684528,0.024120434827786665
JP3659000008,0.01403675322233924
US89832Q1094,0.046807803322984405
KYG5140J1013,0.005776980870180457
US48251W1045,0.059587170622159145
JP3401400001,0.014962718915850964
US09062X1037,0.09648040799944207
AT0000831706,0.005123084827598482
SE0011090018,0.01145099773785025
CH0012142631,0.010489686250350483
CH0012255151,0.013965262378255235
IE00BFRT3W74,0.023157679200873187
HK0388045442,0.1189924331648318
JP3539250005,0.006316375195881048
US45168D1046,0.09078537549765948
SG1CI9000006,0.009110928344963845
DE0007030009,0.007723114771341784
GB00B8C3BL03,0.018396783327278225
US40412C1018,0.09390427593881252
US1667641005,0.33705224191393857
NZMRPE0001S2,0.006406667269863349
US0997241064,0.023659596853037763
NL0000379121,0.018395208222089017
CH0319416936,0.006646839381528623
US2172041061,0.016318713069833686
DK0060636678,0.011581802632582844
US0995021062,0.024488557901010722
GB00B24CGK77,0.12814662107018945
IE00B8KQN827,0.10149511696185987
US7739031091,0.061590813627144365
JP3939000000,0.00943384683937189
JP3277150003,0.00806209961287981
GB00BYRJ5J14,0.007273691966852316
NL0011794037,0.030044967006640923
JP3649800004,0.008433934367646508
AU000000REH4,0.01203472344821886
US29786A1060,0.08811061588469152
JP3283650004,0.012443605054772183
JP3982800009,0.0051683448756522175
JP3046400002,0.004391576086593805
JP3519400000,0.04936659237700885
FR0000121964,0.013994720922984207
AU000000SYD9,0.01932941120379933
JP3973400009,0.01377221005088042
SE0005127818,0.002588917040127971
US1773761002,0.027990879108785137
JP3220580009,0.0033603366191866223
NL0000009165,0.04778880746061365
US26875P1012,0.08623207905697464
AU000000MTS0,0.006335629277822544
AU000000REA9,0.01657938639192529
US2333311072,0.040814092365440154
JP3937200008,0.012186808249023589
US0258161092,0.2183612912238139
US0255371017,0.049540765680899435
US2944291051,0.05761262832878085
US4448591028,0.14554982555872123
US1720621010,0.015268464608589969
JP3326000001,0.0031874003113047116
PTJMT0AE0001,0.005201657682492893
JP3547670004,0.007697773994904811
SE0000103699,0.045389999035921856
GB00B3MBS747,0.024048952968688635
SG1N31909426,0.002936128118415857
JP3982100004,0.005870880743359204
US92556H2067,0.049710409697593175
ES0113900J37,0.1503689190935342
US45337C1027,0.042030007667358794
GB00B39J2M42,0.018188901693930306
DE0006062144,0.01777262944646389
JP3582600007,0.008051995738190532
AU000000VCX7,0.003182024486916501
FR0000120404,0.006809750768966713
GB0004161021,0.008005890557055535
JP3284600008,0.013458487798967505
JP3040880001,0.012101757005721863
US2371941053,0.04116828974141339
US0844231029,0.02043024279773027
US38141G1040,0.22398586061343584
JP3900000005,0.020138142779798838
CA8672241079,0.02776881296296325
PLPKO0000016,0.0024615843414591224
US0970231058,0.26759093311980187
US4278661081,0.049234160316721474
CH0008742519,0.03810543092752742
IE00BTN1Y115,0.38697849574393967
NO0010715139,0.009095068697260275
JP3236200006,0.19542044662793
BE0003851681,0.00283120749568741
US1912161007,0.42838250546882595
US7496851038,0.023998913217928478
GB0007908733,0.03816831711523206
JP3386030005,0.00487276824831069
DE0006048432,0.01930877591365395
PLPKN0000018,0.006911110189223118
US24906P1093,0.02535227897925502
AU000000ILU1,0.004103602554483868
JP3475350009,0.08288606299462983
JP3246500007,0.0007869594317004915
US02209S1033,0.21629851604317865
JP3336600006,0.0064573503636812975
GB00BZ09BD16,0.056638213777113554
US92343E1029,0.04030519838329397
NO0010063308,0.00540307837690614
SE0010100958,0.005419662175553114
FR0010307819,0.05251918303149957
AT0000A18XM4,0.008593963611555618
US8793691069,0.031074647345820917
US3755581036,0.19173121190943956
JP3280200001,0.004933373032539341
US69608A1088,0.05819726862288558
JP3629000005,0.008768601892046942
US6819191064,0.03145577871913681
US1255231003,0.22377973006000054
GB0006928617,0.01006429194457139
US49456B1017,0.029511249708402472
DE000BASF111,0.13452455417469472
US8636671013,0.20167802433220405
NL0011821202,0.13880471910798808
ES0130670112,0.01493577702443135
US00130H1059,0.021127667405980877
CH0025238863,0.03368796624579902
IE00BDB6Q211,0.04069161157413715
US7010941042,0.07598896544179007
JP3535800001,0.0018479769892103455
JP3869920003,0.0011104403269293294
FR0010613471,0.018033717274833102
GB00BJFFLV09,0.03265965049788063
US91913Y1001,0.06392903938600875
JP3497400006,0.026127477740932735
JP3695200000,0.00492352853942118
HK0000093390,0.0030997717638979482
JP3499800005,0.005720605691017028
SE0000825820,0.015261729748032611
AU000000EVN4,0.01128412272843079
CH0432492467,0.04040070555806798
DE0005089031,0.008523198261666714
JP3749400002,0.02982421633248798
JP3422950000,0.01882902001049079
AU000000QUB5,0.0028970804159186864
NL0010832176,0.022872027782174262
SE0006370730,0.009515822610455842
US0200021014,0.04873071137102267
FR0010242511,0.01392782695992712
US74736K1016,0.03768629179644849
JP3436120004,0.012338929432765383
US29362U1043,0.025159818083527234
US5128071082,0.16244886237397613
NZMFTE0001S9,0.005194055724916448
US02005N1000,0.03481139676984682
DE0005785604,0.025443072620581746
US2786421030,0.08386601419600992
US30063P1057,0.022251012981840478
US20825C1045,0.07591620119206835
FR0000120578,0.20382041407708354
GB00B8W67B19,0.026475105164401335
US9182041080,0.06667879493977207
US69370C1009,0.025656303523083672
GB0000456144,0.01785137700412189
AU000000TAH8,0.020184412699122717
GB00B019KW72,0.010707636751754034
US43300A2033,0.05533024400312684
US9224751084,0.0847245013922582
JP3388200002,0.030671648087843714
JP3701000006,0.0026939433782784193
NO0010716418,0.010112404231429919
US1491231015,0.23526250496397455
GB00BDSFG982,0.009375782149231505
JP3783420007,0.008257614100827367
SG1F60858221,0.00899990490840605
SG1AF6000009,0.003369971646846873
US2910111044,0.0971802380310149
FR0004125920,0.010307153419554795
FR0013451333,0.01401336908584324
JP3347200002,0.026152945118863537
NL0011585146,0.056145107819753605
US0533321024,0.027181098811360122
AU000000ORG5,0.008282578022352244
HK0000179108,0.0022644846994397177
US5404241086,0.023568471034775988
SG1V61937297,0.0018465728968610968
FR0000120685,0.013162863461592485
GB00BK9RKT01,0.009885284680126514
KYG6145U1094,0.001640627400139227
US6934751057,0.057888842445057646
JP3431900004,0.00793214123082427
US7547301090,0.026825709807114757
FR0000127771,0.06909596518126039
US00287Y1091,0.387085418312445
BMG0450A1053,0.030742387321175534
JP3762900003,0.007041918469963335
JP3942800008,0.006587304130769042
US3032501047,0.03203827619107115
DE000LEG1110,0.015742882817862566
US75886F1075,0.10999085335382414
US76680R2067,0.0465332548125534
US0357104092,0.022126435679478116
JP3046190009,0.002427431312635376
JP3830800003,0.0207548021825816
JP3935600001,0.003954619988389978
JP3605400005,0.007607308967588485
JP3930200005,0.002045937601792102
CA5592224011,0.06253765822105496
NL0012866412,0.010667033608768715
FR0000052292,0.10310125619314862
US75513E1010,0.2510916013492735
JP3500610005,0.007617708223422777
DK0060448595,0.04511270989835556
US98978V1035,0.1475548224322107
US9256521090,0.047329815366228024
US37959E1029,0.01903740667175114
JP3853000002,0.005854191720268911
US55261F1049,0.010659859413367367
JP3569200003,0.008202802476391944
CH0225173167,0.009061322089987042
SE0015949748,0.007038274224712275
IT0003153415,0.01664004661439192
JE00B4T3BW64,0.10787756496884662
JP3880800002,0.010171064120455642
JP3942400007,0.057662604616166624
JP3381000003,0.010977142081658044
GB0002374006,0.21305392595217923
US64110D1046,0.028915239078029273
JP3658800002,0.0032393356646278036
HK0008011667,0.0019827061728173736
US5178341070,0.04675208839276102
US98980L1017,0.11152932894430098
JP3814000000,0.03607129054561443
US45784P1012,0.035296906344923065
BE0003593044,0.009692545051202175
LU0156801721,0.00985968636218256
US5500211090,0.09170578069981236
SE0012853455,0.036772789504869376
SE0000103814,0.01053761927887512
US74251V1026,0.02461042319847787
GB00B0LCW083,0.00842151359029284
US3695501086,0.09633158553898719
US70450Y1038,0.6568610896984295
US25470M1099,0.02681644031032974
JP3778630008,0.03487191839990275
US0028241000,0.32520564268403807
JP3119600009,0.007516084257447905
US67103H1077,0.03201955491938957
US0231351067,1.153097837377851
SE0000862997,0.009414705651107485
US6092071058,0.14281523355417602
